site_name,site_type,date_commissioned,image_date,image_value,mean_image_value,min_image_value,max_image_value,site_id,year_commissioned,year_image,month_commissioned,month_image,group,time_period
tree_42,tree,2014-01-01,2023-03-01,0.5953461471996451,0.2626369619104255,-0.4205603663936845,0.9458342902145356,117,2014,2023,1,3,0,110
tree_43,tree,2014-01-01,2023-03-01,0.443396197447407,0.21006846571147825,-0.4731288625926317,0.8932657940155881,118,2014,2023,1,3,0,110
tree_44,tree,2014-01-01,2023-03-01,0.3627469408911783,0.23882043908914932,-0.44437688921496066,0.9220177673932592,119,2014,2023,1,3,0,110
tree_45,tree,2014-01-01,2023-03-01,0.4348138684118613,0.1968536362578048,-0.4863436920463052,0.8800509645619148,120,2014,2023,1,3,0,110
tree_46,tree,2014-01-01,2023-03-01,0.4036171444386109,0.2091654160525304,-0.47403191225157953,0.8923627443566404,121,2014,2023,1,3,0,110
tree_47,tree,2014-01-01,2023-03-01,0.3561439085747694,0.21074924961045463,-0.4724480786936553,0.8939465779145646,122,2014,2023,1,3,0,110
tree_48,tree,2014-01-01,2023-03-01,0.3187070948215219,0.2155312041718945,-0.4676661241322154,0.8987285324760045,123,2014,2023,1,3,0,110
tree_49,tree,2014-01-01,2023-03-01,0.290371825151926,0.19708879902930557,-0.4861085292748044,0.8802861273334155,124,2014,2023,1,3,0,110
tree_50,tree,2014-01-01,2023-03-01,0.3677611622899894,0.20260961065649571,-0.4805877176476142,0.8858069389606057,126,2014,2023,1,3,0,110
tree_51,tree,2014-01-01,2023-03-01,0.3121109819762985,0.2059793748643486,-0.47721795343976137,0.8891767031684585,127,2014,2023,1,3,0,110
tree_52,tree,2014-01-01,2023-03-01,0.3706108218267892,0.2664366813203302,-0.41676064698377974,0.9496340096244402,128,2014,2023,1,3,0,110
tree_53,tree,2014-01-01,2023-03-01,0.4653911001743721,0.22536838589674507,-0.4578289424073649,0.908565714200855,129,2014,2023,1,3,0,110
tree_54,tree,2014-01-01,2023-03-01,0.4034963470562892,0.208296502254918,-0.4749008260491919,0.891493830559028,130,2014,2023,1,3,0,110
tree_0,tree,2014-01-01,2023-04-01,0.4636548027518968,0.25398987244467014,-0.4292074558594398,0.93718720074878,80,2014,2023,1,4,0,111
tree_1,tree,2014-01-01,2023-04-01,0.6162639199932964,0.23763950916756793,-0.445557819136542,0.920836837471678,81,2014,2023,1,4,0,111
tree_2,tree,2014-01-01,2023-04-01,0.7185619134025649,0.20925047017778023,-0.4739468581263297,0.8924477984818902,92,2014,2023,1,4,0,111
tree_3,tree,2014-01-01,2023-04-01,0.4916959955505107,0.20567965530344923,-0.4775176730006607,0.8888769836075592,103,2014,2023,1,4,0,111
tree_4,tree,2014-01-01,2023-04-01,0.5269765673912751,0.201780376966838,-0.4814169513372719,0.884977705270948,114,2014,2023,1,4,0,111
tree_5,tree,2014-01-01,2023-04-01,0.4677835070123871,0.24596762740859987,-0.43722970089551005,0.92916495571271,125,2014,2023,1,4,0,111
tree_6,tree,2014-01-01,2023-04-01,0.4484819196966406,0.19614922787930816,-0.48704810042480184,0.8793465561834181,131,2014,2023,1,4,0,111
tree_7,tree,2014-01-01,2023-04-01,0.4542449943899335,0.22065971864712336,-0.4625376096569866,0.9038570469512331,132,2014,2023,1,4,0,111
tree_8,tree,2014-01-01,2023-04-01,0.4633506561673238,0.22024804314827584,-0.4629492851558341,0.9034453714523858,133,2014,2023,1,4,0,111
tree_9,tree,2014-01-01,2023-04-01,0.4609684280912929,0.2066558921981465,-0.47654143610596345,0.8898532205022565,134,2014,2023,1,4,0,111
tree_10,tree,2014-01-01,2023-04-01,0.4978634952442883,0.2134168211403355,-0.46978050716377445,0.8966141494444455,82,2014,2023,1,4,0,111
tree_11,tree,2014-01-01,2023-04-01,0.4894811932458991,0.22039722700936032,-0.4628001012947496,0.9035945553134704,83,2014,2023,1,4,0,111
tree_12,tree,2014-01-01,2023-04-01,0.4251037497974868,0.2019421466106771,-0.4812551816934328,0.8851394749147871,84,2014,2023,1,4,0,111
tree_13,tree,2014-01-01,2023-04-01,0.4360963364833455,0.21508243080322276,-0.4681148975008872,0.8982797591073327,85,2014,2023,1,4,0,111
tree_14,tree,2014-01-01,2023-04-01,0.4170021495952088,0.204602611321553,-0.47859471698255696,0.887799939625663,86,2014,2023,1,4,0,111
tree_15,tree,2014-01-01,2023-04-01,0.4866836804335529,0.2122490989264463,-0.4709482293776637,0.8954464272305562,87,2014,2023,1,4,0,111
tree_16,tree,2014-01-01,2023-04-01,0.4402502496160694,0.20542906948166664,-0.47776825882244334,0.8886263977857766,88,2014,2023,1,4,0,111
tree_17,tree,2014-01-01,2023-04-01,0.4747830378060167,0.20444999049275636,-0.4787473378113536,0.8876473187968663,89,2014,2023,1,4,0,111
tree_18,tree,2014-01-01,2023-04-01,0.4620826904593394,0.2079087902425157,-0.4752885380615942,0.8911061185466257,90,2014,2023,1,4,0,111
tree_19,tree,2014-01-01,2023-04-01,0.4582211964098428,0.22281001104456863,-0.4603873172595413,0.9060073393486786,91,2014,2023,1,4,0,111
tree_20,tree,2014-01-01,2023-04-01,0.4980293831109711,0.2420150211581639,-0.4411823071459461,0.9252123494622738,93,2014,2023,1,4,0,111
tree_21,tree,2014-01-01,2023-04-01,0.4834219373707413,0.20763090560077407,-0.4755664227033359,0.8908282339048841,94,2014,2023,1,4,0,111
tree_22,tree,2014-01-01,2023-04-01,0.46450402912822,0.2504913899810563,-0.4327059383230537,0.9336887182851664,95,2014,2023,1,4,0,111
tree_23,tree,2014-01-01,2023-04-01,0.5343084656526739,0.21125556802122736,-0.4719417602828826,0.8944528963253373,96,2014,2023,1,4,0,111
tree_24,tree,2014-01-01,2023-04-01,0.426854352567089,0.32154463599673766,-0.3616526923073723,1.0047419643008475,97,2014,2023,1,4,0,111
tree_25,tree,2014-01-01,2023-04-01,0.6402851627178524,0.21634245312823508,-0.4668548751758749,0.899539781432345,98,2014,2023,1,4,0,111
tree_26,tree,2014-01-01,2023-04-01,0.3745559592251382,0.19958587349496337,-0.4836114548091466,0.8827832017990733,99,2014,2023,1,4,0,111
tree_27,tree,2014-01-01,2023-04-01,0.4473894223484705,0.2663618256833411,-0.4168355026207689,0.949559153987451,100,2014,2023,1,4,0,111
tree_28,tree,2014-01-01,2023-04-01,0.4228811899912874,0.2074945425784819,-0.4757027857256281,0.8906918708825918,101,2014,2023,1,4,0,111
tree_29,tree,2014-01-01,2023-04-01,0.438105161898317,0.2402479340176515,-0.44294939428645846,0.9234452623217616,102,2014,2023,1,4,0,111
tree_30,tree,2014-01-01,2023-04-01,0.4544588244762282,0.24069214365401495,-0.44250518465009503,0.9238894719581248,104,2014,2023,1,4,0,111
tree_31,tree,2014-01-01,2023-04-01,0.4650972457979485,0.26343705933565237,-0.4197602689684576,0.9466343876397624,105,2014,2023,1,4,0,111
tree_32,tree,2014-01-01,2023-04-01,0.4266324331657455,0.20312514023419684,-0.48007218806991314,0.8863224685383068,106,2014,2023,1,4,0,111
tree_33,tree,2014-01-01,2023-04-01,0.5351692056038054,0.2179566845081665,-0.4652406437959435,0.9011540128122764,107,2014,2023,1,4,0,111
tree_34,tree,2014-01-01,2023-04-01,0.5848846847138655,0.22316488522151903,-0.46003244308259095,0.906362213525629,108,2014,2023,1,4,0,111
tree_35,tree,2014-01-01,2023-04-01,0.5059588942688713,0.19015846573921005,-0.4930388625648999,0.87335579404332,109,2014,2023,1,4,0,111
tree_36,tree,2014-01-01,2023-04-01,0.4403117462897923,0.1955549631071296,-0.48764236519698034,0.8787522914112396,110,2014,2023,1,4,0,111
tree_37,tree,2014-01-01,2023-04-01,0.567072253013468,0.2232365897204118,-0.4599607385836981,0.9064339180245218,111,2014,2023,1,4,0,111
tree_38,tree,2014-01-01,2023-04-01,0.5280428393757135,0.2068521119946949,-0.47634521630941506,0.8900494402988048,112,2014,2023,1,4,0,111
tree_39,tree,2014-01-01,2023-04-01,0.4349031305444037,0.20830195843157348,-0.4748953698725365,0.8914992867356835,113,2014,2023,1,4,0,111
tree_40,tree,2014-01-01,2023-04-01,0.4566743184136703,0.4221498518997111,-0.26104747640439885,1.105347180203821,115,2014,2023,1,4,0,111
tree_41,tree,2014-01-01,2023-04-01,0.4261510294905561,0.26055652884465474,-0.4226407994594552,0.9437538571487648,116,2014,2023,1,4,0,111
tree_42,tree,2014-01-01,2023-04-01,0.4175933562573951,0.2626369619104255,-0.4205603663936845,0.9458342902145356,117,2014,2023,1,4,0,111
tree_43,tree,2014-01-01,2023-04-01,0.4704472825957728,0.21006846571147825,-0.4731288625926317,0.8932657940155881,118,2014,2023,1,4,0,111
tree_44,tree,2014-01-01,2023-04-01,0.5204224630104729,0.23882043908914932,-0.44437688921496066,0.9220177673932592,119,2014,2023,1,4,0,111
tree_45,tree,2014-01-01,2023-04-01,0.4489879257385875,0.1968536362578048,-0.4863436920463052,0.8800509645619148,120,2014,2023,1,4,0,111
tree_46,tree,2014-01-01,2023-04-01,0.5313727761397044,0.2091654160525304,-0.47403191225157953,0.8923627443566404,121,2014,2023,1,4,0,111
tree_47,tree,2014-01-01,2023-04-01,0.5009774120035304,0.21074924961045463,-0.4724480786936553,0.8939465779145646,122,2014,2023,1,4,0,111
tree_48,tree,2014-01-01,2023-04-01,0.4487289741355286,0.2155312041718945,-0.4676661241322154,0.8987285324760045,123,2014,2023,1,4,0,111
tree_49,tree,2014-01-01,2023-04-01,0.419233184993976,0.19708879902930557,-0.4861085292748044,0.8802861273334155,124,2014,2023,1,4,0,111
tree_50,tree,2014-01-01,2023-04-01,0.4547108198222568,0.20260961065649571,-0.4805877176476142,0.8858069389606057,126,2014,2023,1,4,0,111
tree_51,tree,2014-01-01,2023-04-01,0.4166123444475061,0.2059793748643486,-0.47721795343976137,0.8891767031684585,127,2014,2023,1,4,0,111
tree_52,tree,2014-01-01,2023-04-01,0.4256796076662358,0.2664366813203302,-0.41676064698377974,0.9496340096244402,128,2014,2023,1,4,0,111
tree_53,tree,2014-01-01,2023-04-01,0.5064169011355159,0.22536838589674507,-0.4578289424073649,0.908565714200855,129,2014,2023,1,4,0,111
tree_54,tree,2014-01-01,2023-04-01,0.4416074402876341,0.208296502254918,-0.4749008260491919,0.891493830559028,130,2014,2023,1,4,0,111
tree_0,tree,2014-01-01,2023-05-01,0.2786407958974201,0.25398987244467014,-0.4292074558594398,0.93718720074878,80,2014,2023,1,5,0,112
tree_1,tree,2014-01-01,2023-05-01,0.3460091210242813,0.23763950916756793,-0.445557819136542,0.920836837471678,81,2014,2023,1,5,0,112
tree_2,tree,2014-01-01,2023-05-01,0.3512114279640592,0.20925047017778023,-0.4739468581263297,0.8924477984818902,92,2014,2023,1,5,0,112
tree_3,tree,2014-01-01,2023-05-01,0.3505775703533623,0.20567965530344923,-0.4775176730006607,0.8888769836075592,103,2014,2023,1,5,0,112
tree_4,tree,2014-01-01,2023-05-01,0.3171275714783657,0.201780376966838,-0.4814169513372719,0.884977705270948,114,2014,2023,1,5,0,112
tree_5,tree,2014-01-01,2023-05-01,0,0.24596762740859987,-0.43722970089551005,0.92916495571271,125,2014,2023,1,5,0,112
tree_6,tree,2014-01-01,2023-05-01,0.3493153147153898,0.19614922787930816,-0.48704810042480184,0.8793465561834181,131,2014,2023,1,5,0,112
tree_7,tree,2014-01-01,2023-05-01,0.2544442258865557,0.22065971864712336,-0.4625376096569866,0.9038570469512331,132,2014,2023,1,5,0,112
tree_8,tree,2014-01-01,2023-05-01,0.3196604723275136,0.22024804314827584,-0.4629492851558341,0.9034453714523858,133,2014,2023,1,5,0,112
tree_9,tree,2014-01-01,2023-05-01,0.3284562784010709,0.2066558921981465,-0.47654143610596345,0.8898532205022565,134,2014,2023,1,5,0,112
tree_10,tree,2014-01-01,2023-05-01,0.3458567970055607,0.2134168211403355,-0.46978050716377445,0.8966141494444455,82,2014,2023,1,5,0,112
tree_11,tree,2014-01-01,2023-05-01,0.3357829173640501,0.22039722700936032,-0.4628001012947496,0.9035945553134704,83,2014,2023,1,5,0,112
tree_12,tree,2014-01-01,2023-05-01,0.3799145333417135,0.2019421466106771,-0.4812551816934328,0.8851394749147871,84,2014,2023,1,5,0,112
tree_13,tree,2014-01-01,2023-05-01,0.3283603066871551,0.21508243080322276,-0.4681148975008872,0.8982797591073327,85,2014,2023,1,5,0,112
tree_14,tree,2014-01-01,2023-05-01,0.3718302983403866,0.204602611321553,-0.47859471698255696,0.887799939625663,86,2014,2023,1,5,0,112
tree_15,tree,2014-01-01,2023-05-01,0.2965888878935878,0.2122490989264463,-0.4709482293776637,0.8954464272305562,87,2014,2023,1,5,0,112
tree_16,tree,2014-01-01,2023-05-01,0.3111364839990813,0.20542906948166664,-0.47776825882244334,0.8886263977857766,88,2014,2023,1,5,0,112
tree_17,tree,2014-01-01,2023-05-01,0.3644928866686269,0.20444999049275636,-0.4787473378113536,0.8876473187968663,89,2014,2023,1,5,0,112
tree_18,tree,2014-01-01,2023-05-01,0.358095173415925,0.2079087902425157,-0.4752885380615942,0.8911061185466257,90,2014,2023,1,5,0,112
tree_19,tree,2014-01-01,2023-05-01,0.3878575469274446,0.22281001104456863,-0.4603873172595413,0.9060073393486786,91,2014,2023,1,5,0,112
tree_20,tree,2014-01-01,2023-05-01,0.3359881325374945,0.2420150211581639,-0.4411823071459461,0.9252123494622738,93,2014,2023,1,5,0,112
tree_21,tree,2014-01-01,2023-05-01,0.3633933184474922,0.20763090560077407,-0.4755664227033359,0.8908282339048841,94,2014,2023,1,5,0,112
tree_22,tree,2014-01-01,2023-05-01,0,0.2504913899810563,-0.4327059383230537,0.9336887182851664,95,2014,2023,1,5,0,112
tree_23,tree,2014-01-01,2023-05-01,0.3653985098278567,0.21125556802122736,-0.4719417602828826,0.8944528963253373,96,2014,2023,1,5,0,112
tree_24,tree,2014-01-01,2023-05-01,0.3408310391751848,0.32154463599673766,-0.3616526923073723,1.0047419643008475,97,2014,2023,1,5,0,112
tree_25,tree,2014-01-01,2023-05-01,0.3129293864176318,0.21634245312823508,-0.4668548751758749,0.899539781432345,98,2014,2023,1,5,0,112
tree_26,tree,2014-01-01,2023-05-01,0.3350985597254406,0.19958587349496337,-0.4836114548091466,0.8827832017990733,99,2014,2023,1,5,0,112
tree_27,tree,2014-01-01,2023-05-01,0.2624884164114168,0.2663618256833411,-0.4168355026207689,0.949559153987451,100,2014,2023,1,5,0,112
tree_28,tree,2014-01-01,2023-05-01,0.354909231338299,0.2074945425784819,-0.4757027857256281,0.8906918708825918,101,2014,2023,1,5,0,112
tree_29,tree,2014-01-01,2023-05-01,0.2849238051770676,0.2402479340176515,-0.44294939428645846,0.9234452623217616,102,2014,2023,1,5,0,112
tree_30,tree,2014-01-01,2023-05-01,0.2510696295778934,0.24069214365401495,-0.44250518465009503,0.9238894719581248,104,2014,2023,1,5,0,112
tree_31,tree,2014-01-01,2023-05-01,0.2936539091333098,0.26343705933565237,-0.4197602689684576,0.9466343876397624,105,2014,2023,1,5,0,112
tree_32,tree,2014-01-01,2023-05-01,0.2694917545643601,0.20312514023419684,-0.48007218806991314,0.8863224685383068,106,2014,2023,1,5,0,112
tree_33,tree,2014-01-01,2023-05-01,0.3195233219711938,0.2179566845081665,-0.4652406437959435,0.9011540128122764,107,2014,2023,1,5,0,112
tree_34,tree,2014-01-01,2023-05-01,0.3050605239762378,0.22316488522151903,-0.46003244308259095,0.906362213525629,108,2014,2023,1,5,0,112
tree_35,tree,2014-01-01,2023-05-01,0.2974747807739463,0.19015846573921005,-0.4930388625648999,0.87335579404332,109,2014,2023,1,5,0,112
tree_36,tree,2014-01-01,2023-05-01,0.3542634650148207,0.1955549631071296,-0.48764236519698034,0.8787522914112396,110,2014,2023,1,5,0,112
tree_37,tree,2014-01-01,2023-05-01,0.336945569061636,0.2232365897204118,-0.4599607385836981,0.9064339180245218,111,2014,2023,1,5,0,112
tree_38,tree,2014-01-01,2023-05-01,0.4255360696789824,0.2068521119946949,-0.47634521630941506,0.8900494402988048,112,2014,2023,1,5,0,112
tree_39,tree,2014-01-01,2023-05-01,0.2682747173032511,0.20830195843157348,-0.4748953698725365,0.8914992867356835,113,2014,2023,1,5,0,112
tree_40,tree,2014-01-01,2023-05-01,0.2748898708096278,0.4221498518997111,-0.26104747640439885,1.105347180203821,115,2014,2023,1,5,0,112
tree_41,tree,2014-01-01,2023-05-01,0.2323186008825195,0.26055652884465474,-0.4226407994594552,0.9437538571487648,116,2014,2023,1,5,0,112
tree_42,tree,2014-01-01,2023-05-01,0.3209587764831362,0.2626369619104255,-0.4205603663936845,0.9458342902145356,117,2014,2023,1,5,0,112
tree_43,tree,2014-01-01,2023-05-01,0.3571890451309742,0.21006846571147825,-0.4731288625926317,0.8932657940155881,118,2014,2023,1,5,0,112
tree_44,tree,2014-01-01,2023-05-01,0.394644699125829,0.23882043908914932,-0.44437688921496066,0.9220177673932592,119,2014,2023,1,5,0,112
tree_45,tree,2014-01-01,2023-05-01,0.3145759270701532,0.1968536362578048,-0.4863436920463052,0.8800509645619148,120,2014,2023,1,5,0,112
tree_46,tree,2014-01-01,2023-05-01,0.3457633957536224,0.2091654160525304,-0.47403191225157953,0.8923627443566404,121,2014,2023,1,5,0,112
tree_47,tree,2014-01-01,2023-05-01,0.3978404166550938,0.21074924961045463,-0.4724480786936553,0.8939465779145646,122,2014,2023,1,5,0,112
tree_48,tree,2014-01-01,2023-05-01,0.3170573478529844,0.2155312041718945,-0.4676661241322154,0.8987285324760045,123,2014,2023,1,5,0,112
tree_49,tree,2014-01-01,2023-05-01,0.2614749841637419,0.19708879902930557,-0.4861085292748044,0.8802861273334155,124,2014,2023,1,5,0,112
tree_50,tree,2014-01-01,2023-05-01,0.2743426271402292,0.20260961065649571,-0.4805877176476142,0.8858069389606057,126,2014,2023,1,5,0,112
tree_51,tree,2014-01-01,2023-05-01,0.3209080190659688,0.2059793748643486,-0.47721795343976137,0.8891767031684585,127,2014,2023,1,5,0,112
tree_52,tree,2014-01-01,2023-05-01,0.2940173365125623,0.2664366813203302,-0.41676064698377974,0.9496340096244402,128,2014,2023,1,5,0,112
tree_53,tree,2014-01-01,2023-05-01,0,0.22536838589674507,-0.4578289424073649,0.908565714200855,129,2014,2023,1,5,0,112
tree_54,tree,2014-01-01,2023-05-01,0.3202018632016623,0.208296502254918,-0.4749008260491919,0.891493830559028,130,2014,2023,1,5,0,112
tree_0,tree,2014-01-01,2023-06-01,0.3796135606386827,0.25398987244467014,-0.4292074558594398,0.93718720074878,80,2014,2023,1,6,0,113
tree_1,tree,2014-01-01,2023-06-01,0.3906149054170705,0.23763950916756793,-0.445557819136542,0.920836837471678,81,2014,2023,1,6,0,113
tree_2,tree,2014-01-01,2023-06-01,0.3156462260191935,0.20925047017778023,-0.4739468581263297,0.8924477984818902,92,2014,2023,1,6,0,113
tree_3,tree,2014-01-01,2023-06-01,0.2948168500807445,0.20567965530344923,-0.4775176730006607,0.8888769836075592,103,2014,2023,1,6,0,113
tree_4,tree,2014-01-01,2023-06-01,0.4149791556356574,0.201780376966838,-0.4814169513372719,0.884977705270948,114,2014,2023,1,6,0,113
tree_5,tree,2014-01-01,2023-06-01,0.3593429602367663,0.24596762740859987,-0.43722970089551005,0.92916495571271,125,2014,2023,1,6,0,113
tree_6,tree,2014-01-01,2023-06-01,0.3093628303338293,0.19614922787930816,-0.48704810042480184,0.8793465561834181,131,2014,2023,1,6,0,113
tree_7,tree,2014-01-01,2023-06-01,0.3756273084889321,0.22065971864712336,-0.4625376096569866,0.9038570469512331,132,2014,2023,1,6,0,113
tree_8,tree,2014-01-01,2023-06-01,0.3565102759272911,0.22024804314827584,-0.4629492851558341,0.9034453714523858,133,2014,2023,1,6,0,113
tree_9,tree,2014-01-01,2023-06-01,0.2402479124318446,0.2066558921981465,-0.47654143610596345,0.8898532205022565,134,2014,2023,1,6,0,113
tree_10,tree,2014-01-01,2023-06-01,0.4248416323642018,0.2134168211403355,-0.46978050716377445,0.8966141494444455,82,2014,2023,1,6,0,113
tree_11,tree,2014-01-01,2023-06-01,0.3858915041365798,0.22039722700936032,-0.4628001012947496,0.9035945553134704,83,2014,2023,1,6,0,113
tree_12,tree,2014-01-01,2023-06-01,0.2813796600626612,0.2019421466106771,-0.4812551816934328,0.8851394749147871,84,2014,2023,1,6,0,113
tree_13,tree,2014-01-01,2023-06-01,0.310022205183567,0.21508243080322276,-0.4681148975008872,0.8982797591073327,85,2014,2023,1,6,0,113
tree_14,tree,2014-01-01,2023-06-01,0.2644105062147516,0.204602611321553,-0.47859471698255696,0.887799939625663,86,2014,2023,1,6,0,113
tree_15,tree,2014-01-01,2023-06-01,0.4058234546670109,0.2122490989264463,-0.4709482293776637,0.8954464272305562,87,2014,2023,1,6,0,113
tree_16,tree,2014-01-01,2023-06-01,0.2759131674303572,0.20542906948166664,-0.47776825882244334,0.8886263977857766,88,2014,2023,1,6,0,113
tree_17,tree,2014-01-01,2023-06-01,0.2730409244024155,0.20444999049275636,-0.4787473378113536,0.8876473187968663,89,2014,2023,1,6,0,113
tree_18,tree,2014-01-01,2023-06-01,0.2576622128222475,0.2079087902425157,-0.4752885380615942,0.8911061185466257,90,2014,2023,1,6,0,113
tree_19,tree,2014-01-01,2023-06-01,0.2163740305295694,0.22281001104456863,-0.4603873172595413,0.9060073393486786,91,2014,2023,1,6,0,113
tree_20,tree,2014-01-01,2023-06-01,0.3496743519782176,0.2420150211581639,-0.4411823071459461,0.9252123494622738,93,2014,2023,1,6,0,113
tree_21,tree,2014-01-01,2023-06-01,0.3491886433004899,0.20763090560077407,-0.4755664227033359,0.8908282339048841,94,2014,2023,1,6,0,113
tree_22,tree,2014-01-01,2023-06-01,0.4101812783719497,0.2504913899810563,-0.4327059383230537,0.9336887182851664,95,2014,2023,1,6,0,113
